"lat","lon","frc","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","confidence","road_closure","all_lat_lon","date","frc_name","street.url","address_id","street_num","street_name","quadrant","anc","police_service_area","ward","neighborhood_cluster","police_district","police_sector","census_tract","voter_precinct","single_member_district","zip_code","roadway_id","residential_type"
"38.91814845","-77.01581851","FRC2","27","27","60","60","1","false","38.916515, -77.012574, 38.916369, -77.012987, 38.916306, -77.013166, 38.916280, -77.013242, 38.916246, -77.013341, 38.915956, -77.014179, 38.915934, -77.014245, 38.915881, -77.014412, 38.915795, -77.014691, 38.915683, -77.014991, 38.915424, -77.015712, 38.915261, -77.016172, 38.915148, -77.016489, 38.915027, -77.016821, 38.914907, -77.017165, 38.914846, -77.017322",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=357+OAKDALE+PL+NW",284597,319,"OAKDALE PL","NW","ANC 1B","Police Service Area 306","Ward 1","Cluster 3","Police District - Third District","Police Sector 3D2","3400","Precinct 20","SMD 1B01",20001,11973,"NON RESIDENTIAL"
"38.91853082","-77.01240733","FRC4","35","44","90","72","1","false","38.921310, -77.009087, 38.921158, -77.009088, 38.920958, -77.009091, 38.920839, -77.009091, 38.920674, -77.009092, 38.920559, -77.009094, 38.920437, -77.009096, 38.920213, -77.009102, 38.919881, -77.009103, 38.919485, -77.009095, 38.919161, -77.009098, 38.918881, -77.009106, 38.918850, -77.009104, 38.918815, -77.009106, 38.918105, -77.009077, 38.917518, -77.009073, 38.917020, -77.009083, 38.916844, -77.009085, 38.916719, -77.009084, 38.916251, -77.009081, 38.915562, -77.009077, 38.914820, -77.009087, 38.914070, -77.009087, 38.913891, -77.009085, 38.913569, -77.009094, 38.913423, -77.009095, 38.913357, -77.009096",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2110+1ST+PL+NE",227815,2110,"1ST STREET","NW","ANC 5E","Police Service Area 306","Ward 5","Cluster 21","Police District - Third District","Police Sector 3D2","3301","Precinct 135","SMD 5E08",20001,5862,"RESIDENTIAL"
"38.91995456","-77.06350226","FRC4","48","48","72","72","1","false","38.924316, -77.066351, 38.924304, -77.066261, 38.924249, -77.066174, 38.924211, -77.065967, 38.924173, -77.065818, 38.924135, -77.065692, 38.924094, -77.065570, 38.924046, -77.065436, 38.923979, -77.065266, 38.923870, -77.065026, 38.923777, -77.064847, 38.923696, -77.064706, 38.923619, -77.064592, 38.923539, -77.064485, 38.923468, -77.064389, 38.923364, -77.064254, 38.923278, -77.064149, 38.923217, -77.064086, 38.923148, -77.064018, 38.923081, -77.063957, 38.923016, -77.063902, 38.922935, -77.063840, 38.922837, -77.063769, 38.922767, -77.063718, 38.922687, -77.063670, 38.922605, -77.063621, 38.922525, -77.063580, 38.922430, -77.063533, 38.922337, -77.063493, 38.922269, -77.063465, 38.922185, -77.063436, 38.922101, -77.063414, 38.922010, -77.063389, 38.921944, -77.063371, 38.921852, -77.063347, 38.921664, -77.063304, 38.921590, -77.063285, 38.921582, -77.063280, 38.921522, -77.063187, 38.921461, -77.063161, 38.921396, -77.063125, 38.921361, -77.063105, 38.921296, -77.063052, 38.921245, -77.063010, 38.921198, -77.062962, 38.921150, -77.062904, 38.921098, -77.062846, 38.921050, -77.062787, 38.920966, -77.062689, 38.920665, -77.062284, 38.920395, -77.061917, 38.920307, -77.061795, 38.920123, -77.061535, 38.919974, -77.061326, 38.919651, -77.060888, 38.919435, -77.060597, 38.919334, -77.060461, 38.919228, -77.060317, 38.918923, -77.059899, 38.918829, -77.059770, 38.918629, -77.059498, 38.918365, -77.059129, 38.918249, -77.058971",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=19+OBSERVATORY+CIR+NW",284150,19,"OBSERVATORY CIRCLE","NW","ANC 3C","Police Service Area 204","Ward 3","Cluster 15","Police District - Second District","Police Sector 2D2","400","Precinct 12","SMD 3C08",20008,39653,"Ward 3"
"38.92073197","-76.9639848","FRC4","46","46","40","40","1","false","38.925097, -76.965143, 38.924838, -76.964746, 38.924117, -76.963674, 38.924068, -76.963605, 38.923924, -76.963389, 38.923828, -76.963248, 38.923747, -76.963129, 38.923669, -76.963027, 38.923464, -76.962713, 38.923356, -76.962555, 38.922731, -76.961644, 38.922570, -76.961407, 38.922363, -76.961103, 38.922224, -76.960894, 38.922027, -76.960595",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2349+31ST+ST+NE",48458,2330,"31ST STREET","NE","ANC 5C","Police Service Area 503","Ward 5","Cluster 24","Police District - Fifth District","Police Sector 5D2","11100","Precinct 71","SMD 5C04",20018,9051,"RESIDENTIAL"
"38.92118795","-76.98233033","FRC2","41","41","21","21","1","false","38.923827, -76.985054, 38.923895, -76.984883, 38.923920, -76.984819, 38.923953, -76.984736, 38.924150, -76.984296, 38.924298, -76.983970, 38.924448, -76.983667, 38.924664, -76.983225, 38.924801, -76.982939, 38.924874, -76.982788, 38.924897, -76.982739, 38.924966, -76.982575",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2315+15TH+ST+NE",286843,2315,"15TH ST","NE","ANC 5C","Police Service Area 505","Ward 5","Cluster 22","Police District - Fifth District","Police Sector 5D2","9102","Precinct 72","SMD 5C06",20018,13849,"RESIDENTIAL"
"38.92270069","-76.97439223","FRC2","25","34","138","101","0.98","false","38.925726, -76.966034, 38.925441, -76.966364, 38.925351, -76.966469, 38.925259, -76.966576, 38.925217, -76.966638, 38.925085, -76.966810, 38.924704, -76.967296, 38.923973, -76.968137, 38.923747, -76.968382, 38.923679, -76.968452, 38.923599, -76.968534, 38.923484, -76.968638, 38.923378, -76.968740, 38.923221, -76.968877, 38.922905, -76.969168, 38.922814, -76.969253, 38.922731, -76.969329, 38.922359, -76.969638, 38.922023, -76.969917, 38.921819, -76.970085, 38.921333, -76.970483, 38.921157, -76.970624, 38.921081, -76.970684, 38.920800, -76.970909, 38.920680, -76.971007, 38.920543, -76.971132, 38.920322, -76.971312, 38.920096, -76.971497, 38.919868, -76.971685, 38.919620, -76.971890, 38.919490, -76.971907, 38.919603, -76.971813, 38.919313, -76.972059, 38.919265, -76.972097, 38.918987, -76.972335",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2549+22ND+ST+NE",46529,2504,"22ND STREET","NE","ANC 5C","Police Service Area 503","Ward 5","Cluster 22","Police District - Fifth District","Police Sector 5D2","11100","Precinct 72","SMD 5C02",20018,11047,"RESIDENTIAL"
"38.92302981","-76.95122807","FRC1","87","87","33","33","1","false","38.919677, -76.946715, 38.919752, -76.947185, 38.919798, -76.947428, 38.919837, -76.947661, 38.920029, -76.948787, 38.920219, -76.949931, 38.920248, -76.950121, 38.920280, -76.950352, 38.920310, -76.950612, 38.920332, -76.950843, 38.920347, -76.951090, 38.920355, -76.951284, 38.920360, -76.951503, 38.920355, -76.951736, 38.920352, -76.951900, 38.920341, -76.952077, 38.920322, -76.952322, 38.920302, -76.952506, 38.920273, -76.952752, 38.920240, -76.952974, 38.920211, -76.953156, 38.920178, -76.953341, 38.920139, -76.953515, 38.920092, -76.953701, 38.920040, -76.953894, 38.919985, -76.954073, 38.919932, -76.954231, 38.919872, -76.954389, 38.919821, -76.954516, 38.919762, -76.954663, 38.919697, -76.954806, 38.919616, -76.954984, 38.919514, -76.955205, 38.919384, -76.955463, 38.919257, -76.955727",2020-11-05 22:00:00,"major road, less important than a motorway","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3849+HANSBERRY+CT+NE",309582,3800,"HANSBERRY COURT","NE","ANC 5C","Police Service Area 503","Ward 5","Cluster 24","Police District - Fifth District","Police Sector 5D2","9000","Precinct 139","SMD 5C03",20018,38693,"RESIDENTIAL"
"38.92651717","-76.98625513","FRC2","30","41","28","20","0.98","false","38.926410, -76.983786, 38.926256, -76.984100, 38.926132, -76.984356, 38.926020, -76.984587, 38.925910, -76.984811, 38.925610, -76.985428, 38.925552, -76.985546, 38.925480, -76.985699, 38.925428, -76.985812, 38.925401, -76.985878, 38.925313, -76.986091",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1349+GIRARD+ST+NE",66250,1349,"GIRARD STREET","NE","ANC 5B","Police Service Area 504","Ward 5","Cluster 22","Police District - Fifth District","Police Sector 5D2","9302","Precinct 73","SMD 5B03",20017,807,"RESIDENTIAL"
"38.92690029","-76.99934195","FRC4","18","37","18","9","1","false","38.930321, -77.002719, 38.930427, -77.002538, 38.930478, -77.002440, 38.930550, -77.002295, 38.930625, -77.002149, 38.930789, -77.001829",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2849+CHANCELLOR'S+WAY+NE",310304,2849,"CHANCELLOR'S WAY","NE","ANC 5E","Police Service Area 502","Ward 5","Cluster 21","Police District - Fifth District","Police Sector 5D1","9201","Precinct 74","SMD 5E01",20017,39970,"RESIDENTIAL"
"38.92804042","-77.05556733","FRC3","24","32","146","109","1","false","38.933297, -77.057947, 38.933052, -77.057810, 38.932817, -77.057679, 38.932360, -77.057413, 38.932095, -77.057256, 38.931479, -77.056889, 38.931423, -77.056856, 38.931188, -77.056712, 38.931005, -77.056601, 38.930688, -77.056428, 38.930513, -77.056325, 38.930474, -77.056302, 38.930280, -77.056194, 38.929668, -77.055832, 38.929296, -77.055611, 38.929180, -77.055542, 38.928825, -77.055334, 38.928774, -77.055304, 38.928485, -77.055135, 38.927885, -77.054792, 38.926334, -77.053898, 38.926109, -77.053764, 38.926003, -77.053701, 38.925935, -77.053660, 38.925736, -77.053543, 38.925679, -77.053510, 38.925633, -77.053484, 38.925320, -77.053307",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2853+27TH+ST+NW",220078,2850,"27TH STREET","NW","ANC 3C","Police Service Area 204","Ward 3","Cluster 15","Police District - Second District","Police Sector 2D2","502","Precinct 26","SMD 3C03",20008,18398,"NON RESIDENTIAL"
"38.93216135","-76.96141699","FRC2","25","34","131","96","0.98","false","38.931385, -76.958455, 38.931265, -76.958643, 38.931186, -76.958761, 38.930964, -76.959102, 38.930775, -76.959380, 38.930698, -76.959487, 38.930441, -76.959851, 38.930215, -76.960182, 38.930140, -76.960291, 38.929871, -76.960685, 38.929693, -76.960956, 38.929554, -76.961163, 38.929491, -76.961258, 38.929441, -76.961334, 38.929412, -76.961376, 38.929318, -76.961515, 38.929244, -76.961619, 38.929176, -76.961714, 38.928995, -76.961959, 38.928942, -76.962030, 38.928726, -76.962321, 38.928532, -76.962538, 38.927984, -76.963203, 38.927852, -76.963374, 38.927714, -76.963553, 38.927639, -76.963644, 38.927503, -76.963810, 38.927163, -76.964226, 38.926994, -76.964434, 38.926341, -76.965234, 38.926145, -76.965470, 38.926039, -76.965617, 38.925868, -76.965854, 38.925812, -76.965935, 38.925725, -76.966035",2020-11-05 22:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3203+CHESTNUT+ST+NW",38890,3203,"CHESTNUT STREET","NE","ANC 5C","Police Service Area 503","Ward 5","Cluster 24","Police District - Fifth District","Police Sector 5D2","11100","Precinct 71","SMD 5C02",20018,10692,"RESIDENTIAL"
"38.9326491","-77.03055251","FRC4","20","20","108","108","0.95","false","38.935119, -77.025259, 38.934681, -77.025584, 38.934062, -77.026042, 38.933916, -77.026154, 38.933787, -77.026252, 38.933502, -77.026470, 38.933380, -77.026569, 38.933191, -77.026716, 38.933132, -77.026761, 38.933032, -77.026830, 38.932972, -77.026856, 38.932932, -77.026867, 38.932889, -77.026874, 38.932806, -77.026869, 38.932752, -77.026866, 38.932727, -77.026952, 38.932706, -77.026993, 38.932684, -77.027031, 38.932646, -77.027070, 38.932613, -77.027101, 38.932532, -77.027164, 38.932395, -77.027267, 38.932263, -77.027374, 38.932191, -77.027430, 38.932143, -77.027483, 38.932104, -77.027532, 38.932059, -77.027598, 38.931988, -77.027709, 38.931896, -77.028003, 38.931816, -77.028274, 38.931718, -77.028549, 38.931328, -77.029710",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3424+HOLMEAD+PL+NW",242943,3423,"HOLMEAD PL","NW","ANC 1A","Police Service Area 408","Ward 1","Cluster 2","Police District - Fourth District","Police Sector 4D3","2900","Precinct 42","SMD 1A04",20010,9422,"NON RESIDENTIAL"
"38.93448921","-77.06199505","FRC3","25","34","58","42","1","false","38.936601, -77.059863, 38.935939, -77.059480, 38.935346, -77.059139, 38.934683, -77.058750, 38.934330, -77.058541, 38.934200, -77.058465, 38.933911, -77.058301, 38.933291, -77.057943",2020-11-05 22:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3199+NEWARK+ST+NW",221129,3100,"NEWARK STREET","NW","ANC 3C","Police Service Area 203","Ward 3","Cluster 15","Police District - Second District","Police Sector 2D1","600","Precinct 27","SMD 3C09",20008,5427,"RESIDENTIAL"
"38.93530588","-76.97539807","FRC4","38","38","35","35","1","false","38.933126, -76.973472, 38.933276, -76.973627, 38.933423, -76.973780, 38.933549, -76.973911, 38.933622, -76.973990, 38.933813, -76.974181, 38.934001, -76.974383, 38.934107, -76.974497, 38.934255, -76.974650, 38.934437, -76.974838, 38.935090, -76.975510, 38.935228, -76.975656, 38.935519, -76.975963, 38.935613, -76.976061, 38.935656, -76.976108, 38.935770, -76.976227",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3749+SOUTH DAKOTA+AVE+NE",31975,3701,"SOUTH DAKOTA AVE","NE","ANC 5C","Police Service Area 503","Ward 5","Cluster 24","Police District - Fifth District","Police Sector 5D2","9400","Precinct 69","SMD 5C01",20018,11656,"RESIDENTIAL"
"38.93705999","-77.07658827","FRC4","16","24","21","14","0.99","false","38.938080, -77.074232, 38.937642, -77.073991, 38.937455, -77.073885, 38.937378, -77.073846, 38.937277, -77.073794",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3889+PORTER+ST+NW",223351,3880,"PORTER STREET","NW","ANC 3C","Police Service Area 204","Ward 3","Cluster 14","Police District - Second District","Police Sector 2D2","1002","Precinct 29","SMD 3C06",20016,9584,"RESIDENTIAL"
"38.94087711","-76.97387183","FRC4","38","38","67","67","1","false","38.935770, -76.976227, 38.935921, -76.976383, 38.936116, -76.976581, 38.936228, -76.976696, 38.936530, -76.977020, 38.936622, -76.977118, 38.936876, -76.977363, 38.937099, -76.977592, 38.937213, -76.977716, 38.937363, -76.977875, 38.937563, -76.978087, 38.937766, -76.978302, 38.937875, -76.978416, 38.938197, -76.978756, 38.938239, -76.978802, 38.938280, -76.978846, 38.938299, -76.978866, 38.938814, -76.979399, 38.939020, -76.979612, 38.939169, -76.979768, 38.939204, -76.979802, 38.939505, -76.980114, 38.939794, -76.980417, 38.940131, -76.980768, 38.940331, -76.980975, 38.940581, -76.981236, 38.940724, -76.981384",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2249+TAYLOR+ST+NE",50771,2200,"TAYLOR STREET","NE","ANC 5B","Police Service Area 503","Ward 5","Cluster 20","Police District - Fifth District","Police Sector 5D2","9400","Precinct 69","SMD 5B01",20018,10749,"RESIDENTIAL"
"38.94109773","-77.02205415","FRC4","28","28","31","31","0.99","false","38.942024, -77.020142, 38.941239, -77.020713, 38.940905, -77.020952, 38.940858, -77.020986, 38.940796, -77.021033, 38.940728, -77.021084, 38.940467, -77.021277, 38.940288, -77.021412, 38.940125, -77.021532",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=709+TAYLOR+ST+NE",249737,709,"TAYLOR STREET","NW","ANC 4C","Police Service Area 407","Ward 4","Cluster 18","Police District - Fourth District","Police Sector 4D2","2400","Precinct 45","SMD 4C08",20011,10524,"RESIDENTIAL"
"38.9414822","-77.09134455","FRC4","45","45","21","21","0.99","false","38.943178, -77.093104, 38.942848, -77.092622, 38.942281, -77.091862, 38.941906, -77.091354, 38.941535, -77.090850",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4666+MASSACHUSETTS+AVE+NW",301549,4600,"MASSACHUSETTS AVENUE","NW","ANC 3D","Police Service Area 205","Ward 3","Cluster 13","Police District - Second District","Police Sector 2D2","901","Precinct 9","SMD 3D02",20016,8490,"RESIDENTIAL"
"38.94275586","-76.98259041","FRC4","37","37","71","71","0.97","false","38.946392, -76.977716, 38.946363, -76.977784, 38.946331, -76.977851, 38.946300, -76.977907, 38.946257, -76.977971, 38.946221, -76.978020, 38.946186, -76.978060, 38.946083, -76.978176, 38.945982, -76.978276, 38.945903, -76.978346, 38.945894, -76.978354, 38.945804, -76.978437, 38.945497, -76.978683, 38.945266, -76.978865, 38.944952, -76.979098, 38.944603, -76.979356, 38.944546, -76.979397, 38.944236, -76.979627, 38.943732, -76.979986, 38.943429, -76.980216, 38.943222, -76.980380, 38.943075, -76.980503, 38.942998, -76.980574, 38.942940, -76.980639, 38.942922, -76.980663, 38.942885, -76.980718, 38.942844, -76.980780, 38.942766, -76.980920, 38.942727, -76.981009, 38.942695, -76.981071, 38.942643, -76.981211, 38.942606, -76.981342, 38.942582, -76.981475, 38.942566, -76.981626, 38.942561, -76.981803, 38.942556, -76.982186, 38.942557, -76.982524, 38.942557, -76.982666, 38.942558, -76.982833, 38.942560, -76.983322, 38.942556, -76.983662",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1610+MICHIGAN+AVE+NE",59983,1612,"MICHIGAN AVENUE","NE","ANC 5B","Police Service Area 405","Ward 5","Cluster 20","Police District - Fourth District","Police Sector 4D2","9503","Precinct 67","SMD 5B01",20017,7890,"RESIDENTIAL"
"38.94339979","-77.0859987","FRC4","28","37","84","64","0.99","false","38.943167, -77.081409, 38.942860, -77.081686, 38.942750, -77.081785, 38.942510, -77.081991, 38.942366, -77.082109, 38.941426, -77.082893, 38.941247, -77.083037, 38.941066, -77.083200, 38.941048, -77.083215, 38.940895, -77.083350, 38.940709, -77.083513, 38.940666, -77.083552, 38.940640, -77.083573, 38.940206, -77.083946, 38.940062, -77.084060, 38.939652, -77.084415, 38.939590, -77.084465, 38.939550, -77.084500, 38.939444, -77.084590, 38.939297, -77.084718, 38.938845, -77.085111, 38.938724, -77.085213, 38.938479, -77.085421, 38.938440, -77.085514, 38.938267, -77.085675",2020-11-05 22:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4201+44TH+ST+NW",265545,4201,"44TH STREET","NW","ANC 3E","Police Service Area 202","Ward 3","Cluster 11","Police District - Second District","Police Sector 2D1","1001","Precinct 30","SMD 3E05",20016,14686,"RESIDENTIAL"
