"date","category_number","latitude","longitude","parameter_name","raw_concentration","AQI","location","agency","V10","V11","category","traffic_index_live","jams_delay","jams_length","jams_count","temp","pressure","humidity","temp_min","temp_max","weather_main","weather_description","wind_speed","wind_deg","sunrise","sunset","feels_like"
2020-11-12 07:00:00,1,38.921848,-77.013176,"NO2",7.43,7,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,130.4,56.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 07:00:00,1,38.921848,-77.013176,"OZONE",15.7,14,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,130.4,56.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 07:00:00,1,38.970101,-77.016715,"NO2",3.76,3,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",9,130.4,56.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.895683,-76.958089,"PM2.5",5,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.859402,-77.058899,"NO2",3.9,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.894749,-76.953427,"PM2.5",4,10,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.875161,-77.012816,"PM2.5",2,5,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.859402,-77.058899,"OZONE",14,10,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.921848,-77.013176,"PM2.5",2,7,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.895683,-76.958089,"OZONE",13,13,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.921848,-77.013176,"NO2",6.74,6,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.921848,-77.013176,"SO2",1.089,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.895683,-76.958089,"NO2",7.17,7,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.970101,-77.016715,"NO2",4.02,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.970101,-77.016715,"OZONE",16.8,17,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 08:00:00,1,38.921848,-77.013176,"OZONE",17.8,14,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,136.6,53.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.921848,-77.013176,"OZONE",16.9,16,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.859402,-77.058899,"OZONE",11,11,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.970101,-77.016715,"OZONE",14.6,15,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.859402,-77.058899,"NO2",5,5,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.895683,-76.958089,"NO2",9.24,8,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.921848,-77.013176,"PM2.5",0,3,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.895683,-76.958089,"PM2.5",3,13,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.970101,-77.016715,"NO2",4.95,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.921848,-77.013176,"NO2",7.69,7,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.894749,-76.953427,"PM2.5",3,11,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.921848,-77.013176,"SO2",1.453,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.875161,-77.012816,"PM2.5",1,4,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 09:00:00,1,38.895683,-76.958089,"OZONE",11.5,10,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,136.9,34.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.921848,-77.013176,"SO2",1.313,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.875161,-77.012816,"PM2.5",1,4,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.895683,-76.958089,"OZONE",10.8,11,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.970101,-77.016715,"NO2",5.72,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.895683,-76.958089,"PM2.5",8,23,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.921848,-77.013176,"NO2",8.55,8,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.921848,-77.013176,"PM2.5",2,6,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.894749,-76.953427,"NO2",12.36,11,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.894749,-76.953427,"PM2.5",8,22,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.859402,-77.058899,"NO2",8.4,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.970101,-77.016715,"OZONE",17.3,18,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.859402,-77.058899,"OZONE",12,11,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.921848,-77.013176,"OZONE",16.5,16,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 10:00:00,1,38.895683,-76.958089,"NO2",10.56,9,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,94.4,18.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.895683,-76.958089,"NO2",9.43,8,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.875161,-77.012816,"PM2.5",0,2,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.894749,-76.953427,"NO2",9.52,8,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.895683,-76.958089,"PM2.5",1,14,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.921848,-77.013176,"NO2",7.16,7,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.895683,-76.958089,"OZONE",14.6,12,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.970101,-77.016715,"NO2",4.94,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.970101,-77.016715,"OZONE",18.4,19,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.894749,-76.953427,"PM2.5",-1,9,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.859402,-77.058899,"NO2",7.5,7,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.921848,-77.013176,"PM2.5",0,3,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.921848,-77.013176,"OZONE",19.6,16,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.859402,-77.058899,"OZONE",14,14,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 11:00:00,1,38.921848,-77.013176,"SO2",1.293,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",12,159.2,28.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.859402,-77.058899,"NO2",6,6,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.921848,-77.013176,"NO2",7.94,7,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.894749,-76.953427,"NO2",13.59,12,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.921848,-77.013176,"SO2",1.084,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.970101,-77.016715,"OZONE",15.2,16,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.894749,-76.953427,"PM2.5",5,15,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.859402,-77.058899,"OZONE",14,12,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.921848,-77.013176,"OZONE",16.1,14,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.970101,-77.016715,"NO2",5.31,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.895683,-76.958089,"NO2",8.9,8,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.921848,-77.013176,"PM2.5",4,10,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.875161,-77.012816,"PM2.5",0,1,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.895683,-76.958089,"OZONE",14.7,13,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 12:00:00,1,38.895683,-76.958089,"PM2.5",5,17,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,115.6,18.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.875161,-77.012816,"PM2.5",-1,0,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.921848,-77.013176,"SO2",1.16,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.894749,-76.953427,"NO2",6.15,6,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.859402,-77.058899,"OZONE",16,13,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.859402,-77.058899,"NO2",4.5,4,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.895683,-76.958089,"PM2.5",2,13,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.970101,-77.016715,"OZONE",15.9,17,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.895683,-76.958089,"NO2",6.81,6,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.894749,-76.953427,"PM2.5",1,9,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.921848,-77.013176,"OZONE",15.9,14,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.895683,-76.958089,"OZONE",12.7,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.921848,-77.013176,"PM2.5",4,13,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.921848,-77.013176,"NO2",5.99,5,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 13:00:00,1,38.970101,-77.016715,"NO2",4.4,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",10,96.9,18.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.875161,-77.012816,"PM2.5",1,1,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.895683,-76.958089,"NO2",6.46,6,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.921848,-77.013176,"NO2",5.79,5,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.921848,-77.013176,"OZONE",23,20,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.970101,-77.016715,"OZONE",22.8,21,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.921848,-77.013176,"SO2",1.034,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.895683,-76.958089,"PM2.5",-1,4,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.895683,-76.958089,"OZONE",18.8,19,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.894749,-76.953427,"NO2",5.08,5,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.859402,-77.058899,"OZONE",19,16,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.894749,-76.953427,"PM2.5",1,7,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.921848,-77.013176,"PM2.5",2,10,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.859402,-77.058899,"NO2",4.2,4,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 14:00:00,1,38.970101,-77.016715,"NO2",4.22,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,111.7,29.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 15:00:00,1,38.921848,-77.013176,"SO2",1.344,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",13,174.1,51.5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12 15:00:00,1,38.895683,-76.958089,"PM2.5",6,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",13,174.1,51.5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
